id,date,price,bedrooms,sqft_living,waterfront,view,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,sqft_living15,sqft_lot15,year_sold,age_house,Renovated,log_price
2158900140,20140905T000000,695000.0,3,2380,0,0,7,1690,690,1927,0,98112,47.6374,1990,3520,2014,87,0,13.45166712454693
6151800070,20140903T000000,700000.0,3,2600,0,0,8,1300,1300,1968,0,98010,47.3402,1980,13664,2014,46,0,13.458835614025542
9294300515,20141024T000000,775000.0,3,2010,0,3,7,2010,0,1951,1988,98115,47.6828,2450,6045,2014,63,1,13.560618308335483
1250202660,20140924T000000,825000.0,4,2290,0,4,7,2150,140,1921,0,98144,47.5917,2390,6300,2014,93,0,13.623138665316818
9106000005,20150527T000000,1310000.0,4,3750,0,0,8,2440,1310,1924,0,98115,47.6747,2170,4590,2015,91,0,14.085537695177335
5035300085,20140602T000000,730000.0,4,2360,0,0,7,1260,1100,1939,0,98199,47.6534,1720,6000,2014,75,0,13.500799813124575
8898700440,20141124T000000,290000.0,2,1590,0,0,7,910,680,1983,0,98055,47.4585,1560,8524,2014,31,0,12.577636201962656
723049197,20140627T000000,195000.0,2,1020,0,0,6,1020,0,1940,0,98168,47.4971,1200,12500,2014,74,0,12.180754837545884
2019200220,20150226T000000,269000.0,3,1470,0,0,7,1160,310,1985,0,98003,47.2729,1670,8359,2015,30,0,12.502466658583977
2926049408,20141009T000000,400000.0,3,3000,0,0,8,1500,1500,1962,0,98125,47.7058,2400,8300,2014,52,0,12.89921982609012
4233600190,20150316T000000,1065000.0,3,3370,0,0,10,3370,0,2014,0,98075,47.5965,3710,8252,2015,1,0,13.878485357125662
9268851860,20140918T000000,425000.0,3,1620,0,0,8,1540,80,2010,0,98027,47.54,1620,1068,2014,4,0,12.959844447906553
5458800620,20140924T000000,685000.0,3,1650,0,0,8,1470,180,1959,0,98040,47.5766,2020,7777,2014,55,0,13.437174117244362
424069096,20140731T000000,460000.0,3,1400,0,0,7,1400,0,1977,0,98075,47.5926,2540,23522,2014,37,0,13.038981768465277
8150100265,20141118T000000,255000.0,2,620,0,0,6,620,0,1941,0,98126,47.5292,620,4760,2014,73,0,12.449018824140563
2742100085,20141104T000000,449500.0,6,2280,0,0,7,1270,1010,1998,0,98108,47.5556,1760,6642,2014,16,0,13.015891132893811
8045600130,20140528T000000,425000.0,4,1680,0,0,7,1080,600,1979,0,98028,47.739,1890,9545,2014,35,0,12.959844447906553
8039900086,20140509T000000,251000.0,3,1220,0,0,7,1220,0,1962,0,98045,47.4887,1700,15251,2014,52,0,12.43320821811392
4131500190,20150507T000000,379000.0,5,2803,0,0,8,2803,0,1963,2011,98003,47.3032,1810,8550,2015,52,1,12.845291484064564
1370802650,20140729T000000,605000.0,3,2660,0,0,7,1330,1330,1922,0,98199,47.6391,1790,5000,2014,92,0,13.312983737012978
821049149,20141009T000000,335000.0,4,2000,0,0,7,1390,610,1961,0,98003,47.3203,1520,9250,2014,53,0,12.721885810807203
5104520460,20150317T000000,399950.0,4,2350,0,0,8,2350,0,2003,0,98038,47.3507,2190,5100,2015,12,0,12.899094818276968
5466750140,20150427T000000,270000.0,3,1420,0,0,7,1130,290,1985,0,98042,47.3598,1460,7800,2015,30,0,12.506177237980511
1703900155,20141113T000000,325000.0,2,790,0,0,7,790,0,1948,0,98118,47.5543,960,6000,2014,66,0,12.691580461311874
8658303065,20140519T000000,307000.0,3,1370,0,0,7,1370,0,1960,0,98014,47.6499,1160,7500,2014,54,0,12.634603026569334
3298720030,20150417T000000,560000.0,4,2150,0,2,7,1460,690,1982,0,98106,47.5344,1480,7405,2015,33,0,13.235692062711331
1839900080,20140712T000000,335000.0,3,950,0,0,7,950,0,1968,0,98034,47.7193,2270,8540,2014,46,0,12.721885810807203
1561600025,20140603T000000,712500.0,3,1660,0,0,7,1660,0,1956,0,98004,47.5892,2350,10053,2014,58,0,13.476535191124942
6064800410,20140730T000000,300000.0,3,1960,0,0,7,1750,210,2003,0,98118,47.5414,1760,1958,2014,11,0,12.611537753638338
621069102,20150316T000000,260000.0,3,1300,0,0,7,1300,0,1962,2007,98042,47.3427,1260,10139,2015,53,1,12.468436909997665
7853360620,20140701T000000,425000.0,3,1950,0,0,7,1950,0,2009,0,98065,47.5158,2190,5653,2014,5,0,12.959844447906553
9385200045,20150512T000000,729500.0,3,1660,0,1,9,1530,130,2015,0,98116,47.5818,1510,1352,2015,0,0,13.500114646944978
7214770020,20150409T000000,549950.0,5,2650,0,0,9,2650,0,1984,0,98077,47.7726,2560,49044,2015,31,0,13.217582643985264
5412300100,20150325T000000,240000.0,3,1420,0,0,7,980,440,1980,0,98030,47.3748,1430,7875,2015,35,0,12.388394202324129
2025701360,20141014T000000,260000.0,3,1510,0,0,7,1510,0,1991,0,98038,47.3498,1520,6000,2014,23,0,12.468436909997665
7334602070,20140804T000000,290000.0,3,1710,0,0,7,1060,650,1967,0,98045,47.4678,1180,10950,2014,47,0,12.577636201962656
8029200190,20141107T000000,227000.0,3,1280,0,0,6,1280,0,1916,1983,98022,47.2094,1260,7198,2014,98,1,12.332705296463539
2622049052,20140516T000000,400000.0,3,2740,0,4,9,2740,0,1973,0,98032,47.3581,2500,29269,2014,41,0,12.89921982609012
3126049261,20150316T000000,259250.0,3,940,0,0,6,940,0,1947,0,98103,47.699,870,5728,2015,68,0,12.465548126091774
4443800705,20141008T000000,465000.0,3,910,0,0,7,780,130,1942,0,98117,47.6862,1220,3880,2014,72,0,13.049792684569493
2473420100,20150304T000000,279950.0,3,1850,0,0,7,1850,0,1978,0,98058,47.452,1870,7480,2015,37,0,12.54236629477704
7922710520,20150507T000000,615000.0,4,1780,0,0,8,1780,0,1971,0,98052,47.6647,2360,10080,2015,44,0,13.329377546788654
3336001911,20140728T000000,319000.0,2,960,0,0,7,960,0,1951,0,98118,47.5269,1520,5000,2014,63,0,12.672946381766982
3797000300,20140808T000000,405000.0,2,880,0,0,7,880,0,1927,0,98103,47.6868,1300,3000,2014,87,0,12.911642346088676
5406500480,20140721T000000,668000.0,4,2670,0,0,8,2670,0,1999,0,98075,47.5978,2670,4410,2014,15,0,13.412043452518782
6706600090,20140508T000000,402000.0,3,1960,0,0,7,1290,670,1977,0,98034,47.7249,1960,8000,2014,37,0,12.904207367601158
1518000230,20141231T000000,315000.0,4,1580,0,0,7,1080,500,2002,0,98019,47.7368,1740,3800,2014,12,0,12.66032791780777
1250202990,20140611T000000,881000.0,5,2510,0,3,8,1590,920,1925,0,98144,47.5968,2190,5415,2014,89,0,13.688812904918317
6441800060,20141209T000000,725786.0,4,3070,0,0,10,3070,0,2000,0,98075,47.5847,3630,6500,2014,14,0,13.495010484514724
2141500070,20140619T000000,450000.0,4,2400,0,0,8,2400,0,2003,0,98059,47.4881,2400,8038,2014,11,0,13.017002861746503
9407101900,20140717T000000,280000.0,3,1370,0,0,7,1370,0,1981,0,98045,47.4485,1520,10000,2014,33,0,12.542544882151386
5451300117,20150422T000000,1550000.0,4,5280,0,3,11,3220,2060,1978,0,98040,47.5323,3470,17474,2015,37,0,14.253765488895429
326069132,20150220T000000,643000.0,3,1780,0,0,7,1780,0,1954,0,98077,47.7631,2740,133419,2015,61,0,13.373900003219756
7153400100,20150219T000000,315000.0,3,1780,0,0,7,1080,700,1980,0,98003,47.258,1792,10155,2015,35,0,12.66032791780777
3083000910,20140708T000000,410000.0,3,1320,0,0,7,1320,0,1920,0,98144,47.5752,1620,4000,2014,94,0,12.92391243868049
3021059304,20140917T000000,300000.0,6,2744,0,0,7,2744,0,2006,0,98002,47.2773,2470,9926,2014,8,0,12.611537753638338
2597530650,20140815T000000,820000.0,3,2970,0,0,9,2970,0,1994,0,98006,47.5422,2970,9707,2014,20,0,13.617059619240436
3972900215,20150126T000000,315000.0,2,1120,0,0,7,1120,0,1942,0,98155,47.7648,1320,7545,2015,73,0,12.66032791780777
2473420070,20150430T000000,291600.0,3,1630,0,0,7,1330,300,1979,0,98058,47.4514,1940,7480,2015,36,0,12.58313827911664
6115400008,20150226T000000,587500.0,4,2500,0,2,8,1600,900,1956,0,98166,47.431,2170,15026,2015,59,0,13.283631525000452
8682220230,20141017T000000,779950.0,2,2680,0,0,9,2680,0,2002,0,98053,47.7094,2310,7395,2014,12,0,13.566985094047014
642150080,20140908T000000,675900.0,3,2920,0,0,9,2920,0,2013,0,98059,47.4855,2930,7995,2014,1,0,13.423800415088445
3775300030,20141231T000000,333500.0,3,1220,0,0,7,1220,0,1965,0,98011,47.7736,1630,10007,2014,49,0,12.717398144337816
5418200340,20141013T000000,650000.0,4,2580,0,0,8,1660,920,1959,0,98125,47.703,2060,9450,2014,55,0,13.38472764187182
2424059119,20141014T000000,1100000.0,4,4560,0,0,9,4170,390,1995,0,98006,47.5589,2990,11381,2014,19,0,13.9108207377686
7899800476,20150427T000000,267100.0,2,1250,0,0,7,1030,220,2005,0,98106,47.5243,1250,1361,2015,10,0,12.495378399098053
8598200070,20141208T000000,278000.0,2,1420,0,0,7,1420,0,2004,0,98059,47.4871,1500,2230,2014,10,0,12.535376392672774
2421059125,20150414T000000,579950.0,4,2880,0,0,8,2140,740,1984,0,98092,47.2887,2810,213444,2015,31,0,13.270697171910022
9528102771,20140904T000000,499000.0,3,1610,0,0,8,1610,0,2000,0,98115,47.6776,1540,3090,2014,14,0,13.120361374733656
7522500020,20140527T000000,730001.0,3,1840,0,0,7,1010,830,1951,0,98117,47.6862,1760,5510,2014,63,0,13.500801182986649
7202340720,20140520T000000,620000.0,3,2480,0,0,7,2480,0,2004,0,98053,47.6797,2480,6500,2014,10,0,13.337474757021274
3286800260,20150506T000000,780000.0,5,3480,0,0,8,1980,1500,1972,0,98027,47.4961,2610,65775,2015,43,0,13.567049198665774
1121059105,20140708T000000,378500.0,3,2860,0,0,9,2860,0,1990,0,98092,47.3163,2370,65340,2014,24,0,12.84397135185964
7504030220,20141008T000000,712000.0,4,2450,0,0,10,2450,0,1979,0,98074,47.6351,2600,11960,2014,35,0,13.475833190394113
4045100190,20141027T000000,2196000.0,4,4250,0,3,10,3350,900,1980,0,98040,47.5612,3790,14537,2014,34,0,14.602148081611558
9406530090,20141020T000000,337000.0,4,2470,0,0,8,2470,0,2005,0,98038,47.3622,2240,5123,2014,9,0,12.727838209334498
7138000260,20140605T000000,279950.0,3,1750,0,0,7,1350,400,1961,0,98198,47.398,1900,10125,2014,53,0,12.54236629477704
2600010390,20141015T000000,825000.0,4,2430,0,0,8,2430,0,1979,0,98006,47.5563,2390,10250,2014,35,0,13.623138665316818
2917200365,20140610T000000,445434.0,2,1470,0,0,7,1020,450,1941,0,98103,47.7008,1470,7067,2014,73,0,13.006804366769831
2191600780,20141010T000000,219000.0,2,1050,0,0,7,1050,0,1984,0,98003,47.2887,1550,9600,2014,30,0,12.296827008798639
7784000180,20150505T000000,625000.0,3,2168,0,1,7,2168,0,1950,0,98146,47.4933,2168,9750,2015,65,0,13.345506928718539
6149700194,20141015T000000,319950.0,3,1510,0,0,7,1510,0,2007,0,98133,47.7293,1510,1245,2014,7,0,12.675920012567607
8082400136,20140626T000000,815000.0,4,2620,0,2,8,1310,1310,1949,0,98117,47.6829,1900,4764,2014,65,0,13.610943392223
7202340930,20141209T000000,634800.0,4,3280,0,0,7,3280,0,2005,0,98053,47.6802,2600,5004,2014,9,0,13.361065267634391
1972200556,20140703T000000,609000.0,3,1630,0,0,8,1630,0,2014,0,98103,47.6536,1570,1274,2014,0,0,13.319573546692034
2767604170,20150406T000000,975000.0,3,1850,0,0,6,1850,0,1900,0,98107,47.6711,1360,2500,2015,115,0,13.790192749979985
3271301175,20140815T000000,661000.0,2,1260,0,0,7,1260,0,1939,0,98199,47.6501,1830,5800,2014,75,0,13.401509118833824
3223059303,20150116T000000,790000.0,4,3120,0,0,8,3120,0,1977,0,98058,47.444,1580,7050,2015,38,0,13.579788224443204
7598100735,20140829T000000,769000.0,4,3630,0,2,8,1850,1780,1968,0,98040,47.566,3380,11184,2014,46,0,13.55284624848778
3348401490,20140630T000000,265000.0,2,1860,0,0,8,1260,600,1952,0,98178,47.4989,1250,10008,2014,62,0,12.487485104968359
1545803390,20141111T000000,252000.0,3,1680,0,0,7,1680,0,1989,0,98038,47.3609,1550,8284,2014,25,0,12.437184366493561
2296700050,20141010T000000,475000.0,4,2410,0,0,7,1210,1200,1969,0,98034,47.7202,2050,7940,2014,45,0,13.071070083016778
3626500045,20140626T000000,760000.0,3,1980,0,0,7,1980,0,1959,0,98040,47.57100000000001,2040,13964,2014,55,0,13.541073712262515
1596600060,20150501T000000,250000.0,1,660,0,0,6,660,0,1919,0,98144,47.5723,1560,5445,2015,96,0,12.429216196844383
3616600250,20140527T000000,1600000.0,3,3790,0,4,10,3790,0,1985,0,98177,47.724,2740,18628,2014,29,0,14.28551418721001
8078560140,20140519T000000,290000.0,4,1700,0,0,7,1700,0,1988,0,98031,47.4045,1950,7475,2014,26,0,12.577636201962656
1796360350,20150128T000000,255000.0,3,1240,0,0,7,1240,0,1986,0,98042,47.3663,1490,8223,2015,29,0,12.449018824140563
2770601763,20150323T000000,450000.0,3,1790,0,0,8,1390,400,2000,0,98199,47.651,1560,1426,2015,15,0,13.017002861746503
3223069118,20140616T000000,554000.0,3,3380,0,0,9,2700,680,1999,0,98058,47.4316,2250,130680,2014,15,0,13.224919965729422
2473372040,20150102T000000,345000.0,4,2320,0,0,8,2320,0,1973,0,98058,47.4512,2170,7350,2015,42,0,12.751299696013497
3575302759,20140806T000000,365000.0,2,1270,0,0,7,1270,0,1982,0,98074,47.6186,1280,7500,2014,32,0,12.80765263256463
5706200170,20141216T000000,425000.0,3,1680,0,0,8,1680,0,1985,0,98027,47.5272,1920,14630,2014,29,0,12.959844447906553
1774000030,20150330T000000,395000.0,6,2950,0,0,7,1700,1250,1970,0,98072,47.7476,1790,11200,2015,45,0,12.886641043883259
2224700136,20150122T000000,315000.0,4,1300,0,0,7,1300,0,1953,0,98133,47.7612,1330,8400,2015,62,0,12.66032791780777
1250200418,20140527T000000,345000.0,2,1180,0,0,7,990,190,2005,0,98144,47.5998,1170,1400,2014,9,0,12.751299696013497
5416500840,20140627T000000,320000.0,4,2570,0,0,8,2570,0,2005,0,98038,47.3588,2570,4933,2014,9,0,12.676076274775909
7335400345,20140528T000000,135000.0,2,780,0,0,5,780,0,1948,0,98002,47.305,880,6695,2014,66,0,11.813030057420567
3776300010,20150224T000000,1030000.0,4,2730,0,0,9,1660,1070,1948,0,98199,47.6387,1720,5400,2015,67,0,13.845069360205818
8857320130,20150310T000000,472000.0,2,1800,0,0,9,1800,0,1979,0,98008,47.6104,1800,2755,2015,36,0,13.064734264567692
424069206,20150112T000000,835000.0,4,2950,0,0,10,2950,0,1986,0,98075,47.5938,2870,34417,2015,29,0,13.635187003832993
3592500985,20150504T000000,880000.0,4,2350,0,0,9,2150,200,1923,0,98112,47.6344,2240,3848,2015,92,0,13.687677186454389
9828701295,20140624T000000,295000.0,2,650,0,0,6,650,0,1950,0,98122,47.6185,1310,4906,2014,64,0,12.594730635321957
2621750340,20141015T000000,337000.0,3,1690,0,0,8,1690,0,1997,0,98042,47.3724,2090,8100,2014,17,0,12.727838209334498
7334401000,20150414T000000,278000.0,3,1230,0,0,7,1230,0,1978,0,98045,47.4657,1230,10296,2015,37,0,12.535376392672774
3286800110,20140904T000000,575000.0,5,2980,0,0,9,2230,750,1976,0,98027,47.4908,2860,75546,2014,38,0,13.262125319779487
1722069097,20141229T000000,540000.0,3,3100,0,0,7,1820,1280,1981,0,98038,47.3928,2430,104979,2014,33,0,13.199324418540456
3574770030,20140828T000000,564950.0,4,2990,0,0,7,2990,0,2014,0,98028,47.7401,2580,7539,2014,0,0,13.244492510637393
1336300610,20150402T000000,1272500.0,4,2040,0,0,9,2040,0,1921,0,98102,47.6279,3220,5600,2015,94,0,14.056494027406815
7230900100,20141215T000000,417000.0,3,1590,0,0,8,1590,0,1979,0,98056,47.5049,1970,9960,2014,35,0,12.94084150078094
6141100320,20150213T000000,570000.0,2,1500,0,0,7,1190,310,1926,0,98133,47.7186,1420,6561,2015,89,0,13.253391639810733
2767602356,20150126T000000,675000.0,4,2140,0,0,9,2140,0,2005,0,98107,47.6734,1540,2285,2015,10,0,13.422467969854667
476000017,20141003T000000,553000.0,2,1400,0,0,8,940,460,2006,0,98107,47.6719,1400,3500,2014,8,0,13.223113280504473
2558600100,20140827T000000,500000.0,4,2100,0,0,7,2100,0,1972,0,98034,47.7239,1720,7840,2014,42,0,13.122363377404328
3500100015,20140812T000000,327500.0,2,830,0,0,6,830,0,1950,0,98155,47.7366,1180,8184,2014,64,0,12.699243334057444
4074300150,20150417T000000,460000.0,4,1560,0,0,6,860,700,1943,0,98115,47.7001,1420,7200,2015,72,0,13.038981768465277
8907500070,20150413T000000,5350000.0,5,8000,0,4,12,6720,1280,2009,0,98004,47.6232,4600,21750,2015,6,0,15.49260711887219
4388000260,20150330T000000,200000.0,3,1150,0,0,7,1150,0,1970,0,98023,47.3172,1180,8713,2015,45,0,12.206072645530174
2475900850,20141010T000000,212000.0,2,770,0,0,6,770,0,1921,0,98024,47.5654,1100,8777,2014,93,0,12.26434155365415
7852010900,20150324T000000,523000.0,3,2400,0,0,8,2400,0,1998,0,98065,47.5363,2420,5829,2015,17,0,13.16733674304706
318500300,20140919T000000,650000.0,4,2640,0,0,9,2640,0,2001,0,98075,47.5788,2640,5898,2014,13,0,13.38472764187182
9200000050,20140918T000000,109500.0,2,800,0,0,6,800,0,1942,0,98168,47.496,1130,10625,2014,72,0,11.603679828238693
1026069106,20150421T000000,413100.0,3,1790,0,0,7,1250,540,1980,0,98077,47.7558,2090,93654,2015,35,0,12.931444973384856
205000120,20150310T000000,628990.0,4,2540,0,0,9,2540,0,1996,0,98053,47.6324,2740,32647,2015,19,0,13.351870637305007
2616800600,20140530T000000,840000.0,7,4290,0,0,10,4290,0,1982,0,98027,47.4812,2810,40510,2014,32,0,13.641157170819497
921049141,20141201T000000,645000.0,3,3280,0,0,10,3280,0,2001,0,98003,47.3207,1860,24008,2014,13,0,13.37700559577791
2023069059,20141030T000000,790000.0,3,2840,0,0,10,2840,0,1999,0,98059,47.469,2070,25067,2014,15,0,13.579788224443204
7229900145,20141216T000000,430000.0,4,2010,0,0,8,2010,0,1962,0,98059,47.4821,1420,16020,2014,52,0,12.971540487669746
4376800010,20140814T000000,610000.0,4,1960,0,0,8,1960,0,1973,0,98052,47.6349,1960,9975,2014,41,0,13.321214236149494
4389201095,20150511T000000,3650000.0,5,5020,0,1,12,3970,1050,2007,0,98004,47.6146,4190,11275,2015,8,0,15.110237725558674
826069127,20150406T000000,483000.0,3,2100,0,0,8,1330,770,1977,0,98077,47.7511,2100,43560,2015,38,0,13.087771932634709
2310000250,20150506T000000,190000.0,3,1640,0,0,7,1220,420,1989,0,98038,47.3576,1560,7566,2015,26,0,12.154779351142624
4058801225,20141202T000000,350000.0,4,1820,0,2,7,1320,500,1952,0,98178,47.5053,1820,6825,2014,62,0,12.765688433465597
6600220550,20140626T000000,495000.0,3,1440,0,0,8,1440,0,1983,0,98074,47.6276,2190,11787,2014,31,0,13.112313041550827
3585300194,20150324T000000,1400000.0,5,4140,0,4,10,2190,1950,1973,0,98177,47.7633,3220,22077,2015,42,0,14.151982794585487
2594200375,20150330T000000,427500.0,3,1240,0,0,7,1240,0,1942,0,98136,47.5142,1640,7200,2015,73,0,12.965709567358951
1102000514,20141022T000000,970000.0,5,3400,0,0,9,2550,850,2008,0,98118,47.543,2380,7440,2014,6,0,13.785051350479566
1862400471,20140820T000000,392500.0,3,1600,0,0,8,1600,0,1998,0,98117,47.6957,1600,1376,2014,16,0,12.8802918162046
6928000440,20140718T000000,301950.0,3,1370,0,0,7,1370,0,1988,0,98059,47.4824,1500,9864,2014,26,0,12.618016719736048
9578060470,20140508T000000,494000.0,3,2310,0,0,8,2310,0,2011,0,98028,47.7734,2440,4711,2014,3,0,13.110290796170059
8732020670,20150320T000000,400000.0,3,1830,0,0,8,1830,0,1978,0,98023,47.3123,1990,8280,2015,37,0,12.89921982609012
1823069088,20150504T000000,492000.0,2,1300,0,0,7,1300,0,1945,1986,98059,47.4801,1300,14810,2015,70,1,13.106233995474446
8712100350,20140909T000000,1350000.0,4,3030,0,0,9,2700,330,1925,0,98112,47.6394,1890,4415,2014,89,0,14.115615150414612
3420069055,20141203T000000,350000.0,4,1570,0,3,7,1570,0,1972,0,98022,47.1808,1700,181708,2014,42,0,12.765688433465597
4229900140,20141006T000000,310000.0,2,720,0,0,6,720,0,1943,0,98136,47.5535,980,6125,2014,71,0,12.644327576461329
8682280490,20140801T000000,431500.0,2,1370,0,0,8,1370,0,2005,0,98053,47.70399999999999,1365,4784,2014,9,0,12.97502278950562
3830630310,20140725T000000,260000.0,3,1670,0,0,7,1670,0,1988,0,98030,47.3505,1670,6183,2014,26,0,12.468436909997665
5100400251,20150106T000000,390000.0,2,962,0,0,7,962,0,2012,0,98115,47.6911,1130,1992,2015,3,0,12.873902018105829
1737100830,20150205T000000,577000.0,4,2360,0,0,8,2360,0,1979,0,98033,47.6988,2360,7490,2015,36,0,13.265597545490236
1630700276,20150105T000000,385000.0,2,1370,0,0,7,1370,0,1960,0,98072,47.7592,1370,16217,2015,55,0,12.86099861326992
6326000205,20140812T000000,290000.0,4,2340,0,0,8,1590,750,1960,0,98146,47.497,1970,7800,2014,54,0,12.577636201962656
3426049284,20140819T000000,2300000.0,4,4110,1,4,12,2720,1390,2001,0,98115,47.6934,2640,15929,2014,13,0,14.648419680899378
3814900260,20150305T000000,402395.0,4,2669,0,0,9,2669,0,2014,0,98092,47.3262,2669,4645,2015,1,0,12.905189472243153
7403200050,20141113T000000,1600000.0,3,3370,1,4,10,1920,1450,1980,0,98028,47.7434,3410,19688,2014,34,0,14.28551418721001
1725059252,20150402T000000,550000.0,4,2770,0,0,8,2770,0,1967,0,98033,47.6585,1720,16011,2015,48,0,13.217673557208654
8899200570,20150311T000000,280000.0,3,1900,0,0,8,1390,510,1977,0,98055,47.4545,1730,7800,2015,38,0,12.542544882151386
4137000700,20140829T000000,273000.0,3,1830,0,0,8,1830,0,1986,0,98092,47.2642,2160,8442,2014,28,0,12.517227074167097
1115300270,20150428T000000,900000.0,6,4210,0,0,9,3280,930,2008,0,98059,47.5211,3820,6368,2015,7,0,13.710150042306449
3904920380,20150323T000000,578550.0,3,2120,0,0,8,2120,0,1989,0,98029,47.5669,2330,7795,2015,26,0,13.268280252304484
2695600195,20141124T000000,379500.0,2,960,0,0,7,960,0,1949,0,98126,47.5314,1760,4488,2014,65,0,12.84660987581782
9542100135,20141112T000000,620000.0,4,2350,0,2,8,2350,0,1959,0,98005,47.5904,3050,14640,2014,55,0,13.337474757021274
1552510160,20141030T000000,488500.0,3,1820,0,0,7,1820,0,1994,0,98011,47.7481,1950,8851,2014,20,0,13.099094750464975
1823059241,20150408T000000,609000.0,4,3990,0,3,9,2930,1060,2007,0,98055,47.488,1980,11328,2015,8,0,13.319573546692034
2193320450,20150213T000000,655000.0,4,2570,0,0,8,1370,1200,1984,0,98052,47.6956,2090,8022,2015,31,0,13.39239051461739
1122069006,20140710T000000,540500.0,3,2800,0,0,8,2320,480,1996,0,98038,47.4133,2200,72055,2014,18,0,13.2002499160614
7853340330,20140911T000000,384205.0,3,1810,0,0,8,1810,0,2014,0,98065,47.5164,1810,2769,2014,0,0,12.85893154328709
1954420380,20150330T000000,485000.0,3,1570,0,0,8,1180,390,1988,0,98074,47.6176,1620,6584,2015,27,0,13.091904169919621
7299600530,20150317T000000,280000.0,3,1608,0,0,8,1608,0,2012,0,98092,47.2583,2009,5200,2015,3,0,12.542544882151386
1760650670,20140812T000000,270000.0,3,1400,0,0,7,1400,0,2012,0,98042,47.3596,2110,3825,2014,2,0,12.506177237980511
6819100080,20141001T000000,636100.0,3,1010,0,0,7,1010,0,1919,1977,98119,47.6438,1960,4000,2014,95,1,13.363111062666896
2767704649,20140929T000000,425000.0,2,1320,0,0,8,1180,140,2007,0,98107,47.6728,1490,5000,2014,7,0,12.959844447906553
2424059035,20140820T000000,768000.0,3,3220,0,2,9,2690,530,1981,0,98006,47.5468,3460,44374,2014,33,0,13.551545012129809
1566100400,20140924T000000,387500.0,3,1220,0,0,6,1220,0,1946,0,98115,47.6982,1490,8322,2014,68,0,12.86747112777554
5255690060,20150318T000000,413000.0,5,2900,0,0,8,1650,1250,1977,0,98011,47.7752,2340,8869,2015,38,0,12.931202871943169
8860500130,20140717T000000,365000.0,4,2720,0,0,8,2100,620,1999,0,98055,47.4612,2280,5942,2014,15,0,12.80765263256463
7349650120,20141120T000000,292000.0,4,2910,0,0,7,1600,1310,1998,0,98002,47.2842,2220,6649,2014,16,0,12.584509081250419
3291800670,20140630T000000,439000.0,3,3180,0,0,8,1810,1370,2006,0,98056,47.489,1950,7800,2014,8,0,12.992254692057308
3764650010,20150513T000000,500000.0,3,2300,0,0,8,2300,0,1998,0,98034,47.7326,2010,4307,2015,17,0,13.122363377404328
5416500950,20150309T000000,428900.0,4,2820,0,0,9,2820,0,2006,0,98038,47.3591,2820,5150,2015,9,0,12.968979070504972
7973202712,20150324T000000,130000.0,2,780,0,0,6,780,0,1941,0,98146,47.51300000000001,780,5300,2015,74,0,11.77528972943772
3291800120,20150102T000000,262500.0,3,970,0,0,7,970,0,1980,0,98056,47.4899,1480,7800,2015,35,0,12.478006361013815
9211500620,20141008T000000,182700.0,3,1740,0,0,7,1240,500,1978,0,98023,47.2979,1740,7000,2014,36,0,12.115600742366098
8643200020,20140506T000000,407000.0,4,2810,0,1,7,1710,1100,1958,0,98198,47.395,1860,14900,2014,56,0,12.916568464424731
9197100101,20150504T000000,225000.0,2,1010,0,0,6,1010,0,1926,0,98032,47.3759,980,7800,2015,89,0,12.323855681186558
3531900060,20140802T000000,345000.0,2,860,0,0,7,860,0,1940,0,98133,47.7132,1780,11200,2014,74,0,12.751299696013497
8842400071,20140507T000000,352000.0,5,2420,0,2,7,1620,800,1978,0,98118,47.532,2210,7040,2014,36,0,12.771386454580234
6844701680,20150325T000000,455000.0,2,1260,0,0,7,1260,0,1941,0,98115,47.6914,1640,5100,2015,74,0,13.028052697933088
6413600285,20140825T000000,402000.0,3,1580,0,0,7,1580,0,1947,0,98125,47.7192,1500,6128,2014,67,0,12.904207367601158
5196410260,20150422T000000,1000000.0,3,3180,0,2,10,3180,0,1991,0,98052,47.655,3000,9812,2015,24,0,13.815510557964274
824069121,20141222T000000,585000.0,5,3180,0,3,7,1690,1490,1968,0,98075,47.5833,2430,29620,2014,46,0,13.279367126213993
3876313120,20150501T000000,505000.0,3,1800,0,0,7,1370,430,1976,0,98072,47.7346,1820,8100,2015,39,0,13.132313708257497
269000030,20140825T000000,976000.0,4,3120,0,3,8,1660,1460,1956,0,98199,47.646,2900,7680,2014,58,0,13.791217865395229
1560930070,20140911T000000,840000.0,4,2840,0,4,10,2840,0,1986,0,98038,47.401,3180,36852,2014,28,0,13.641157170819497
4435000705,20150309T000000,255500.0,3,1350,0,0,6,1350,0,1942,0,98188,47.4497,1300,8700,2015,73,0,12.450977688625896
9542400025,20140916T000000,720000.0,4,2620,0,0,9,2620,0,1962,0,98005,47.5975,2230,11041,2014,52,0,13.487006490992238
2470200020,20140514T000000,1880000.0,4,3260,0,0,10,2170,1090,1968,0,98039,47.6245,3480,19863,2014,46,0,14.446782334806132
7519000580,20141106T000000,610000.0,4,1390,0,0,7,1390,0,1926,0,98117,47.685,1430,3708,2014,88,0,13.321214236149494
1226059101,20140701T000000,502000.0,3,1600,0,0,8,1600,0,1983,0,98072,47.7523,2320,43005,2014,31,0,13.126355398673866
4449800063,20150403T000000,435000.0,2,750,0,0,7,750,0,1947,0,98117,47.6892,1700,4653,2015,68,0,12.983101310070822
