Unnamed: 0,id,date,price,bedrooms,sqft_living,waterfront,view,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,sqft_living15,sqft_lot15,year_sold,age_house,price_sqft,Renovated,log_price
2542,5040800060,20150204T000000,675000.0,3,1710,0,0,8,1120,590,1941,0,98199,47.6481,2920,5922,2015,74,394.7368421052632,0,13.422467969854667
2543,1036400200,20150429T000000,697000.0,4,1670,0,0,8,1670,0,1973,0,98052,47.6315,2360,12500,2015,42,417.36526946107784,0,13.454540689742661
2544,7899800915,20150209T000000,216000.0,2,710,0,0,6,710,0,1918,0,98106,47.5224,1150,1252,2015,97,304.22535211267603,0,12.283033686666302
2545,3325069025,20150508T000000,500000.0,3,2000,0,0,8,1480,520,1978,0,98074,47.6064,2000,45738,2015,37,250.0,0,13.122363377404328
2546,9408300310,20140624T000000,520000.0,3,2300,0,0,9,2300,0,1984,0,98072,47.7455,2600,34798,2014,30,226.08695652173913,0,13.16158409055761
2547,1773100604,20140721T000000,346000.0,3,1500,0,0,8,1150,350,2007,0,98106,47.5592,1500,1533,2014,7,230.66666666666666,0,12.75419405403986
2548,5451100490,20150115T000000,884900.0,7,5370,0,0,8,5370,0,1967,0,98040,47.538,2310,10910,2015,48,164.78584729981378,0,13.693229923255442
2549,9536602080,20141219T000000,229000.0,3,1020,0,0,7,1020,0,1954,0,98198,47.3586,1020,8100,2014,60,224.50980392156862,0,12.341477282536376
2550,9828702055,20140508T000000,358000.0,2,960,0,0,7,960,0,1993,0,98122,47.6183,1290,1668,2014,21,372.9166666666667,0,12.788288265382837
2551,3362401758,20140903T000000,467000.0,3,1420,0,0,8,1420,0,2008,0,98103,47.6801,1350,1415,2014,6,328.8732394366197,0,13.054084536651034
2552,476000333,20140827T000000,418000.0,3,1250,0,0,7,1250,0,2001,0,98107,47.6705,1320,1250,2014,13,334.4,0,12.943236711506893
2553,4364700730,20140530T000000,280000.0,2,1880,0,0,6,940,940,1919,0,98126,47.5261,1280,7560,2014,95,148.93617021276594,0,12.542544882151386
2554,5559200020,20150227T000000,248500.0,3,1240,0,0,7,620,620,1939,1991,98023,47.3219,1560,11564,2015,76,200.40322580645162,1,12.423198124518821
2555,7522600110,20141229T000000,275000.0,3,1540,0,0,7,1540,0,1967,0,98198,47.3662,1590,7725,2014,47,178.57142857142858,0,12.524526376648708
2556,104510440,20140604T000000,219950.0,3,1500,0,0,7,1150,350,1984,0,98023,47.3146,1540,8649,2014,30,146.63333333333333,0,12.301155526776865
2557,8820901275,20140610T000000,571000.0,4,2750,0,0,7,2250,500,1916,0,98125,47.7168,1510,7807,2014,98,207.63636363636363,0,13.255144488638146
2558,3298700125,20140905T000000,280000.0,2,910,0,0,6,910,0,1942,0,98106,47.5232,890,6050,2014,72,307.6923076923077,0,12.542544882151386
2559,323089172,20140718T000000,410000.0,4,1900,0,0,8,1900,0,1995,0,98045,47.5015,1900,16477,2014,19,215.78947368421052,0,12.92391243868049
2560,5364200477,20140603T000000,718000.0,3,1030,0,0,7,1030,0,1952,0,98105,47.6647,2230,6987,2014,62,697.0873786407767,0,13.484224848030362
2561,2222900082,20140513T000000,449500.0,3,1770,0,0,7,960,810,1954,0,98133,47.7703,2010,4361,2014,60,253.954802259887,0,13.015891132893811
2562,6641800020,20150109T000000,700000.0,4,3270,0,3,9,2320,950,1971,0,98166,47.409,2340,17357,2015,44,214.06727828746176,0,13.458835614025542
2563,9358001422,20141114T000000,335000.0,3,1090,0,0,8,960,130,2009,0,98126,47.5664,1400,1348,2014,5,307.3394495412844,0,12.721885810807203
2564,3438501150,20140728T000000,300000.0,3,720,0,0,6,720,0,1947,0,98106,47.5483,1080,7209,2014,67,416.6666666666667,0,12.611537753638338
2565,2206500430,20140709T000000,525000.0,4,1710,0,0,7,1710,0,1955,0,98006,47.5756,1480,10440,2014,59,307.0175438596491,0,13.17115354157376
2566,9272201318,20150414T000000,540000.0,3,1580,0,2,8,1180,400,2007,0,98116,47.5903,1500,1908,2015,8,341.7721518987342,0,13.199324418540456
2567,585000095,20141216T000000,625000.0,3,2180,0,0,8,1240,940,1977,0,98116,47.5828,2000,5000,2014,37,286.697247706422,0,13.345506928718539
2568,7708210050,20140610T000000,525000.0,5,2880,0,0,9,2880,0,2006,0,98059,47.4893,3010,8296,2014,8,182.29166666666666,0,13.17115354157376
2569,9407000840,20140731T000000,288000.0,3,1660,0,0,7,1040,620,1978,0,98045,47.4448,1240,10380,2014,36,173.49397590361446,0,12.570715759118084
2570,4027701265,20150501T000000,480000.0,3,2920,0,0,8,1850,1070,1961,0,98028,47.7666,1540,8482,2015,54,164.3835616438356,0,13.081541382884074
2571,8644210050,20140926T000000,689000.0,4,3220,0,0,10,3220,0,1993,0,98075,47.5786,3200,12921,2014,21,213.9751552795031,0,13.442996549995796
2572,8656800020,20150212T000000,309000.0,3,1450,0,0,7,1450,0,1990,0,98014,47.672,2080,87991,2015,25,213.10344827586206,0,12.641096555879882
2573,3329520170,20140521T000000,250000.0,3,1170,0,0,7,1170,0,1984,0,98001,47.3333,1410,7750,2014,30,213.67521367521368,0,12.429216196844383
2574,5104520720,20140930T000000,353500.0,4,1770,0,0,7,1770,0,2004,0,98038,47.3512,2150,5450,2014,10,199.71751412429379,0,12.775638764318764
2575,3806000005,20141030T000000,110000.0,2,760,0,0,5,760,0,1930,0,98055,47.4836,1360,7810,2014,84,144.73684210526315,0,11.608235644774552
2576,2330000015,20140826T000000,740000.0,6,3140,0,0,8,1570,1570,1959,0,98005,47.6116,2320,10250,2014,55,235.6687898089172,0,13.514405465180353
2577,1447600410,20141009T000000,290000.0,3,1480,0,0,6,1380,100,1942,0,98168,47.4949,1500,22600,2014,72,195.94594594594594,0,12.577636201962656
2578,8641500252,20150227T000000,403000.0,3,1502,0,0,7,1502,0,2005,0,98115,47.6951,1377,1466,2015,10,268.30892143808256,0,12.90669184092882
2579,6084600420,20140905T000000,245000.0,4,2190,0,0,7,2190,0,1986,0,98001,47.3241,1570,8306,2014,28,111.87214611872146,0,12.409013489526863
2580,441000115,20141209T000000,470000.0,2,900,0,0,7,900,0,1947,0,98115,47.6877,1270,5512,2014,67,522.2222222222222,0,13.060487973686241
2581,2597490030,20141002T000000,815000.0,4,3040,0,0,8,2350,690,2013,0,98029,47.5439,2050,4000,2014,1,268.0921052631579,0,13.610943392223
2582,650000030,20141017T000000,745000.0,3,1390,0,0,7,1390,0,1951,0,98004,47.6071,2290,9112,2014,63,535.9712230215828,0,13.521139497361697
2583,3585210200,20140602T000000,366000.0,3,1510,0,0,7,1510,0,1967,0,98034,47.7243,1460,7910,2014,47,242.3841059602649,0,12.810388612383504
2584,5416501030,20141124T000000,399000.0,4,2800,0,0,9,2800,0,2005,0,98038,47.3594,2750,4750,2014,9,142.5,0,12.896716695872
2585,5406500170,20141024T000000,645000.0,4,2780,0,0,8,2780,0,2001,0,98075,47.5989,2510,4200,2014,13,232.01438848920864,0,13.37700559577791
2586,2916200065,20150115T000000,460000.0,3,1870,0,0,7,1470,400,1936,0,98133,47.723,1340,7620,2015,79,245.98930481283423,0,13.038981768465277
2587,3330501975,20141117T000000,475000.0,5,2040,0,0,7,2040,0,1908,0,98118,47.5503,1870,4365,2014,106,232.84313725490196,0,13.071070083016778
2588,1774220070,20150507T000000,550000.0,4,2590,0,0,8,2590,0,1978,0,98077,47.769,2670,35657,2015,37,212.35521235521236,0,13.217673557208654
2589,8731730710,20140728T000000,215000.0,3,1180,0,0,7,1180,0,1970,0,98031,47.39,1290,8316,2014,44,182.20338983050848,0,12.2783933071098
2590,7861500150,20141202T000000,389900.0,3,2160,0,0,7,2160,0,2007,0,98042,47.3304,2290,125017,2014,7,180.50925925925927,0,12.87364557497069
2591,1402630190,20141111T000000,362000.0,3,2310,0,0,8,2310,0,1986,0,98058,47.43899999999999,2310,8142,2014,28,156.7099567099567,0,12.799399490807907
2592,9117000230,20150409T000000,287000.0,3,1940,0,0,7,1290,650,1965,0,98055,47.4361,1900,9120,2015,50,147.93814432989691,0,12.567237494741757
2593,7133300380,20150209T000000,635000.0,4,2500,0,0,8,2500,0,2014,0,98144,47.5902,1480,4300,2015,1,254.0,0,13.36138027787483
2594,4232400470,20140527T000000,751750.0,2,1880,0,0,8,1880,0,1902,0,98112,47.6238,1590,5400,2014,112,399.8670212765957,0,13.530159100850776
2595,1773100972,20140515T000000,312000.0,3,1490,0,0,7,1220,270,2009,0,98106,47.5567,1490,1283,2014,5,209.39597315436242,0,12.65075846679162
2596,9413400165,20140624T000000,380000.0,3,1860,0,0,7,1860,0,1963,0,98022,47.1559,1110,11586,2014,51,204.30107526881721,0,12.84792653170257
2597,7658600025,20140709T000000,700000.0,3,1410,0,0,6,1410,0,1901,0,98144,47.5924,1640,7200,2014,113,496.45390070921985,0,13.458835614025542
2598,6909700040,20140611T000000,813000.0,4,3370,0,3,8,1920,1450,1948,0,98144,47.5887,2250,5550,2014,66,241.24629080118694,0,13.608486388529947
2599,1402900380,20140703T000000,280500.0,4,1890,0,0,8,1890,0,1997,0,98092,47.3328,2170,6803,2014,17,148.4126984126984,0,12.544329003944888
2600,6625910100,20150203T000000,415000.0,3,2180,0,0,8,1700,480,1979,0,98056,47.5162,2350,11397,2015,36,190.36697247706422,0,12.936033799212835
2601,3204900010,20150211T000000,550000.0,3,2800,0,0,9,2800,0,2001,0,98011,47.7528,2580,10603,2015,14,196.42857142857142,0,13.217673557208654
2602,5162100820,20150504T000000,345000.0,4,2420,0,0,8,1370,1050,1985,0,98003,47.341,2290,8985,2015,30,142.56198347107437,0,12.751299696013497
2603,5560000480,20140908T000000,169950.0,3,840,0,0,6,840,0,1961,0,98023,47.3275,840,8450,2014,53,202.32142857142858,0,12.043259555124262
2604,1704900303,20141211T000000,608000.0,3,1720,0,0,9,1240,480,2011,0,98118,47.5547,1720,5825,2014,3,353.48837209302326,0,13.317930160948304
2605,8084900170,20141023T000000,1562000.0,5,3910,0,0,9,2890,1020,1960,0,98004,47.6326,3620,16200,2014,54,399.48849104859335,0,14.261477609381767
2606,2887700091,20140923T000000,625000.0,4,2190,0,0,8,1990,200,1925,0,98115,47.6887,1450,3082,2014,89,285.38812785388126,0,13.345506928718539
2607,4331400190,20141112T000000,259950.0,3,1240,0,0,7,1240,0,1955,0,98166,47.4756,1845,10125,2014,59,209.63709677419354,0,12.468244583811861
2608,3762900130,20140715T000000,350000.0,2,1080,0,0,7,1080,0,1984,0,98034,47.7065,1800,7321,2014,30,324.0740740740741,0,12.765688433465597
2609,52000067,20141103T000000,495000.0,3,1650,0,0,7,1100,550,2012,0,98109,47.6302,1580,1280,2014,2,300.0,0,13.112313041550827
2610,5430300120,20141113T000000,1100000.0,5,4320,0,0,7,2880,1440,1973,2014,98115,47.6824,1880,7620,2014,41,254.62962962962962,1,13.9108207377686
2611,8956000460,20150123T000000,625000.0,3,2010,0,0,9,2010,0,2009,0,98027,47.5463,2250,3200,2015,6,310.9452736318408,0,13.345506928718539
2612,8856950310,20140524T000000,245000.0,3,1260,0,0,7,1260,0,1994,0,98038,47.385,1810,7159,2014,20,194.44444444444446,0,12.409013489526863
2613,3364900156,20150317T000000,382888.0,1,620,0,0,6,620,0,1900,0,98115,47.6746,980,3570,2015,115,617.5612903225806,0,12.855497797198886
2614,9310300211,20141114T000000,284000.0,3,1080,0,0,7,1080,0,1944,0,98133,47.7401,1850,13560,2014,70,262.962962962963,0,12.556729517143344
2615,6448000020,20150129T000000,1490000.0,4,2420,0,0,9,2420,0,1967,0,98004,47.6214,3330,19910,2015,48,615.702479338843,0,14.214286677921642
2616,123039570,20140708T000000,485000.0,4,1900,0,0,8,1370,530,1977,0,98146,47.5033,2030,8008,2014,37,255.26315789473685,0,13.091904169919621
2617,7600065,20140605T000000,465000.0,3,1530,0,0,9,1050,480,2014,0,98122,47.6018,1530,2307,2014,0,303.921568627451,0,13.049792684569493
2618,3123039171,20140805T000000,495000.0,3,1830,0,0,8,1830,0,1997,0,98070,47.4377,1530,16988,2014,17,270.4918032786885,0,13.112313041550827
2619,8964800445,20150209T000000,2260000.0,3,3110,0,0,10,3110,0,2003,0,98004,47.6178,3110,12433,2015,12,726.6881028938907,0,14.630875371248468
2620,7857000732,20141101T000000,350000.0,3,2090,0,0,7,1390,700,1956,0,98108,47.5503,1790,5793,2014,58,167.4641148325359,0,12.765688433465597
2621,7525410090,20140708T000000,580000.0,4,2130,0,0,8,1490,640,1980,0,98075,47.5748,3030,34000,2014,34,272.30046948356807,0,13.270783382522602
2622,9541600350,20150120T000000,831000.0,3,2240,0,0,8,2240,0,1957,0,98005,47.5937,2240,8800,2015,58,370.98214285714283,0,13.630385073837585
2623,3186600515,20150122T000000,781000.0,3,2070,0,0,8,1780,290,1931,0,98115,47.6853,2070,5000,2015,84,377.29468599033817,0,13.568330428821824
2624,4123820450,20140507T000000,375000.0,3,1830,0,0,8,1830,0,1990,0,98038,47.3738,1940,6996,2014,24,204.91803278688525,0,12.834681304952548
2625,2505500030,20140703T000000,1127000.0,4,3160,0,0,9,3160,0,1995,0,98033,47.6699,3000,8281,2014,19,356.6455696202532,0,13.935069793021913
2626,1541700240,20140729T000000,305000.0,4,2230,0,0,8,2230,0,2003,0,98031,47.3919,2230,6137,2014,11,136.77130044843048,0,12.628067055589549
2627,6629300120,20150402T000000,402000.0,3,1200,0,0,7,1200,0,1954,2013,98133,47.7491,1470,8100,2015,61,335.0,1,12.904207367601158
2628,7399800150,20140606T000000,535500.0,3,1730,0,0,8,1730,0,1983,0,98072,47.7499,1730,36250,2014,31,309.53757225433526,0,13.19095616886994
2629,9517200180,20141106T000000,375000.0,3,1410,0,0,6,1410,0,1983,0,98072,47.7587,2090,9202,2014,31,265.9574468085106,0,12.834681304952548
2630,1313300340,20140514T000000,470000.0,4,2310,0,0,9,2310,0,1991,0,98019,47.7351,2410,14007,2014,23,203.46320346320346,0,13.060487973686241
2631,7967650010,20150210T000000,339000.0,4,2900,0,0,8,2900,0,2001,0,98001,47.3504,2720,10376,2015,14,116.89655172413794,0,12.733755386362587
2632,8807810090,20140925T000000,335000.0,3,1350,0,0,6,1350,0,1981,0,98053,47.6606,1520,14404,2014,33,248.14814814814815,0,12.721885810807203
2633,8815400670,20141016T000000,780000.0,3,2610,0,0,7,1310,1300,1941,0,98115,47.675,2330,4800,2014,73,298.85057471264366,0,13.567049198665774
2634,2310030500,20140710T000000,263000.0,3,1580,0,0,8,1180,400,1993,0,98038,47.3538,1620,6397,2014,21,166.45569620253164,0,12.479909311159902
2635,2241700075,20141022T000000,310000.0,3,1180,0,0,7,1180,0,1956,0,98155,47.7416,1180,7200,2014,58,262.7118644067797,0,12.644327576461329
2636,2287400030,20140626T000000,289659.0,4,2260,0,0,7,2260,0,1984,0,98031,47.4121,1720,7200,2014,30,128.16769911504426,0,12.576459648025475
2637,2827100075,20140727T000000,286308.0,2,1220,0,0,7,1220,0,2006,0,98133,47.7348,1210,659,2014,8,234.67868852459017,0,12.564823433413245
2638,1310700390,20141010T000000,320000.0,5,2630,0,0,8,2630,0,1966,0,98032,47.3619,1880,8670,2014,48,121.67300380228137,0,12.676076274775909
2639,5498100010,20150324T000000,425000.0,4,1940,0,0,8,1190,750,2010,0,98028,47.776,1910,10410,2015,5,219.0721649484536,0,12.959844447906553
2640,723000114,20140505T000000,1395000.0,5,4010,0,1,9,2850,1160,1971,0,98105,47.6578,2610,6128,2014,43,347.8802992518703,0,14.148404973237604
2641,6431000987,20140902T000000,385000.0,3,1630,0,0,8,1630,0,2008,0,98103,47.6904,1320,1605,2014,6,236.19631901840492,0,12.86099861326992
2642,3356407665,20140924T000000,180000.0,3,1330,0,0,7,1330,0,1978,0,98001,47.28,1330,14374,2014,36,135.33834586466165,0,12.100712129872347
2643,7852110050,20140625T000000,574000.0,3,2380,0,0,8,2380,0,2002,0,98065,47.5372,2580,6832,2014,12,241.1764705882353,0,13.260384675301703
2644,8677900123,20140612T000000,510000.0,3,1600,0,0,7,1600,0,1967,0,98034,47.7202,2010,14850,2014,47,318.75,0,13.142166004700508
2645,1917300260,20141202T000000,210000.0,4,1520,0,0,6,1520,0,1920,0,98022,47.2105,1390,5407,2014,94,138.1578947368421,0,12.254862809699606
2646,3396800280,20150223T000000,637000.0,4,2120,0,0,8,2120,0,1983,0,98052,47.7159,2170,15000,2015,32,300.47169811320754,0,13.3645249345543
2647,8691420050,20141107T000000,855000.0,4,3460,0,0,10,3460,0,2010,0,98075,47.5942,3380,7464,2014,4,247.10982658959537,0,13.658856747918897
2648,9368700006,20150324T000000,375000.0,5,2230,0,0,7,1230,1000,1959,0,98178,47.5055,1380,6570,2015,56,168.16143497757847,0,12.834681304952548
2649,339600290,20150406T000000,379950.0,3,1080,0,0,7,1080,0,1985,0,98052,47.6836,1070,3471,2015,30,351.80555555555554,0,12.84779494409793
2650,1592000250,20141013T000000,623000.0,4,2300,0,0,9,2300,0,1984,0,98074,47.6218,2240,9246,2014,30,270.8695652173913,0,13.34230179776959
2651,1471701780,20140814T000000,374950.0,4,1970,0,0,7,1970,0,1963,0,98059,47.4612,1880,14880,2014,51,190.32994923857868,0,12.834547962729536
2652,8928100205,20150331T000000,725000.0,3,1820,0,0,7,910,910,1945,0,98115,47.6823,1850,6440,2015,70,398.35164835164835,0,13.493926933836812
2653,5029450100,20140812T000000,190000.0,2,1400,0,0,7,960,440,1982,0,98023,47.2915,1450,7658,2014,32,135.71428571428572,0,12.154779351142624
2654,5493110080,20140815T000000,1825000.0,3,6030,0,0,11,4440,1590,1991,0,98004,47.6055,4040,12333,2014,23,302.65339966832505,0,14.417090544998729
2655,7883603750,20141209T000000,337000.0,3,1400,0,0,7,700,700,1919,0,98108,47.5283,1030,6000,2014,95,240.71428571428572,0,12.727838209334498
2656,1732800175,20140630T000000,850000.0,3,2650,0,0,8,1830,820,1920,0,98119,47.6315,1870,2216,2014,94,320.75471698113205,0,13.652991628466498
2657,1518000290,20150316T000000,325000.0,3,1580,0,0,7,1580,0,2001,0,98019,47.7367,1770,3799,2015,14,205.69620253164558,0,12.691580461311874
2658,8604900017,20141008T000000,475000.0,3,1640,0,0,8,1640,0,1929,0,98115,47.6869,1490,4375,2014,85,289.6341463414634,0,13.071070083016778
2659,5379805160,20141002T000000,242000.0,5,2340,0,0,7,1170,1170,1951,0,98188,47.448,1650,10125,2014,63,103.41880341880342,0,12.396693005138824
2660,1254200835,20140813T000000,595000.0,4,2000,0,0,7,1130,870,1949,0,98117,47.6798,1540,5100,2014,65,297.5,0,13.296316684527767
2661,3179100482,20150126T000000,450000.0,2,1040,0,0,8,1040,0,2003,0,98105,47.6692,1264,1892,2015,12,432.6923076923077,0,13.017002861746503
2662,3313600266,20150213T000000,190000.0,3,1180,0,0,7,1180,0,1966,0,98002,47.2848,1300,8100,2015,49,161.01694915254237,0,12.154779351142624
2663,976000879,20150424T000000,700000.0,4,1930,0,0,7,1430,500,1953,0,98119,47.646,1910,4902,2015,62,362.6943005181347,0,13.458835614025542
2664,8819900220,20150205T000000,686500.0,2,1390,0,0,8,1390,0,1928,0,98105,47.6701,2160,5000,2015,87,493.8848920863309,0,13.439361504190163
2665,2130701535,20150204T000000,279900.0,2,1360,0,0,6,1360,0,1957,1989,98019,47.7421,1430,10000,2015,58,205.80882352941177,1,12.542187675503545
2666,1176001124,20150224T000000,598950.0,3,1480,0,0,8,1480,0,2014,0,98107,47.669,1530,1321,2015,1,404.69594594594594,0,13.302933401159477
2667,7893805650,20140505T000000,210000.0,5,2050,0,0,6,1430,620,1956,0,98198,47.4136,1940,8625,2014,58,102.4390243902439,0,12.254862809699606
2668,3885806840,20150316T000000,1065000.0,3,2290,0,0,9,1950,340,1995,0,98033,47.6811,2290,5100,2015,20,465.0655021834061,0,13.878485357125662
2669,3625600190,20150409T000000,1255000.0,4,3510,0,0,10,3510,0,1966,0,98040,47.5306,3230,12745,2015,49,357.54985754985756,0,14.042646130548022
2670,8562790150,20140626T000000,782900.0,4,3060,0,0,10,2300,760,2014,0,98027,47.5311,2920,3448,2014,0,255.84967320261438,0,13.570760252896006
2671,7348200115,20140619T000000,200000.0,3,1140,0,0,7,1140,0,1960,0,98168,47.4773,1140,8340,2014,54,175.43859649122808,0,12.206072645530174
2672,955000453,20150413T000000,574000.0,2,1100,0,0,8,900,200,2009,0,98122,47.6199,1230,1800,2015,6,521.8181818181819,0,13.260384675301703
2673,6817810310,20140612T000000,405000.0,3,1330,0,0,7,900,430,1984,0,98074,47.6355,1330,12696,2014,30,304.5112781954887,0,12.911642346088676
2674,4040400340,20140905T000000,460000.0,3,1420,0,0,7,1420,0,1960,0,98007,47.6112,2020,8250,2014,54,323.943661971831,0,13.038981768465277
2675,1644500050,20150312T000000,875000.0,6,4430,0,0,9,3000,1430,2001,0,98056,47.5156,2730,5661,2015,14,197.51693002257338,0,13.681979165339751
2676,8029500100,20150226T000000,317000.0,3,2100,0,0,9,2100,0,1990,0,98023,47.3072,2330,8119,2015,25,150.95238095238096,0,12.666657052859417
2677,5244801230,20140829T000000,682000.0,5,2120,0,0,7,1720,400,1910,0,98109,47.644,1960,4000,2014,104,321.6981132075472,0,13.432784936825598
2678,1115100119,20141208T000000,360000.0,4,1920,0,0,7,1080,840,1962,0,98155,47.758,1940,8147,2014,52,187.5,0,12.793859310432293
2679,9542400010,20140711T000000,745000.0,3,2050,0,0,9,2050,0,1959,0,98005,47.5968,2530,11041,2014,55,363.4146341463415,0,13.521139497361697
2680,423059387,20141118T000000,540000.0,5,3370,0,0,9,3370,0,2007,0,98056,47.5078,2900,5570,2014,7,160.2373887240356,0,13.199324418540456
2681,4023500990,20140617T000000,260000.0,3,1270,0,0,7,1150,120,1948,0,98155,47.7576,1990,15000,2014,66,204.7244094488189,0,12.468436909997665
2682,7899800857,20141215T000000,256950.0,2,1070,0,0,9,720,350,2008,0,98106,47.5212,1070,928,2014,6,240.14018691588785,0,12.456636792420376
2683,2976800796,20140925T000000,236000.0,3,1300,0,0,7,1300,0,1961,0,98178,47.5053,1320,7619,2014,53,181.53846153846155,0,12.371587084007746
2684,1074100020,20141007T000000,299000.0,3,1520,0,0,6,1520,0,1953,0,98133,47.7699,1500,8320,2014,61,196.71052631578948,0,12.608198852372823
2685,446000010,20141119T000000,508500.0,4,1800,0,0,7,1800,0,1950,0,98115,47.6868,1420,5900,2014,64,282.5,0,13.139220494470752
2686,7942601200,20141001T000000,412000.0,2,1040,0,0,7,1040,0,1901,0,98122,47.6048,1250,4000,2014,113,396.15384615384613,0,12.928778628331663
2687,3575305495,20150413T000000,660000.0,5,3740,0,0,9,3740,0,1979,0,98074,47.6234,2180,7600,2015,36,176.47058823529412,0,13.399995114002609
2688,8691310040,20140826T000000,806000.0,4,3370,0,0,10,3370,0,1999,0,98075,47.5896,3360,10335,2014,15,239.16913946587536,0,13.599839021488766
2689,6117500430,20140819T000000,925000.0,5,4050,0,2,9,2230,1820,1988,0,98166,47.4384,3210,13495,2014,26,228.39506172839506,0,13.737549016494562
2690,3924500130,20150506T000000,460000.0,2,1880,0,0,9,1880,0,1987,0,98024,47.5614,1930,32935,2015,28,244.68085106382978,0,13.038981768465277
2691,2028701075,20140716T000000,626000.0,3,1040,0,0,7,860,180,1924,0,98117,47.6768,1170,4240,2014,90,601.9230769230769,0,13.347105650082236
2692,4330600360,20140617T000000,142500.0,4,1440,0,0,6,1440,0,1948,0,98166,47.4761,1460,11100,2014,66,98.95833333333333,0,11.867097278690842
2693,1324079082,20141117T000000,295000.0,4,1810,0,0,7,1810,0,1973,0,98024,47.5597,1980,113691,2014,41,162.98342541436463,0,12.594730635321957
2694,9268200484,20140513T000000,650000.0,4,2210,0,0,9,2210,0,2013,0,98117,47.6959,1590,5080,2014,1,294.11764705882354,0,13.38472764187182
2695,9828701605,20141002T000000,585000.0,3,1740,0,0,8,1130,610,1995,0,98112,47.6207,1740,3201,2014,19,336.2068965517241,0,13.279367126213993
2696,7518506715,20140506T000000,979000.0,3,2690,0,0,10,2690,0,2014,0,98117,47.6797,2040,5000,2014,0,363.9405204460966,0,13.794286921512647
2697,5315100277,20140513T000000,1400000.0,5,3530,0,0,10,3530,0,2001,0,98040,47.5894,1750,9226,2014,13,396.60056657223794,0,14.151982794585487
2698,3942900115,20150421T000000,445000.0,3,1360,0,0,8,1360,0,1968,2014,98108,47.547,1350,4998,2015,47,327.20588235294116,1,13.005829561148378
2699,1561930020,20140522T000000,430000.0,4,3220,0,0,9,2450,770,1990,0,98031,47.4208,2810,10500,2014,24,133.54037267080744,0,12.971540487669746
2700,9510970090,20141121T000000,637250.0,4,2120,0,0,9,2120,0,2005,0,98052,47.6662,2120,3547,2014,9,300.58962264150944,0,13.364917322238362
2701,6163900821,20140624T000000,304000.0,4,1310,0,0,7,1310,0,1953,0,98155,47.7572,1320,8274,2014,61,232.06106870229007,0,12.624782980388359
2702,9510300220,20140804T000000,556000.0,3,2750,0,0,9,2750,0,1994,0,98045,47.4745,2710,35440,2014,20,202.1818181818182,0,13.228523573232719
2703,3869900146,20141030T000000,306500.0,2,840,0,0,7,840,0,2006,0,98136,47.5396,1030,1007,2014,8,364.8809523809524,0,12.632973034358404
2704,9262800208,20140919T000000,637000.0,4,4083,0,0,10,4083,0,2005,0,98001,47.3114,2430,41382,2014,9,156.01273573352927,0,13.3645249345543
2705,2522029039,20140929T000000,550000.0,3,3650,0,0,7,3650,0,1991,0,98070,47.3627,1870,273992,2014,23,150.68493150684932,0,13.217673557208654
2706,6865200095,20141024T000000,725000.0,3,2110,0,0,7,1990,120,1927,0,98103,47.6645,1620,4300,2014,87,343.6018957345972,0,13.493926933836812
2707,3782760040,20140603T000000,402500.0,3,2780,0,0,8,2780,0,2009,0,98019,47.7348,1890,4090,2014,5,144.7841726618705,0,12.905450375840756
2708,4237901250,20150327T000000,540000.0,4,1690,0,0,7,1690,0,1907,0,98199,47.663,1970,4800,2015,108,319.5266272189349,0,13.199324418540456
2709,2891000610,20141211T000000,148900.0,4,1700,0,0,7,1700,0,1967,0,98002,47.3252,1280,6000,2014,47,87.58823529411765,0,11.911030218672101
2710,2749600095,20140819T000000,595000.0,2,870,0,0,7,870,0,1924,0,98119,47.6509,2090,4800,2014,90,683.9080459770115,0,13.296316684527767
2711,5422810010,20140819T000000,350000.0,4,2810,0,0,8,2810,0,2001,0,98022,47.1895,2640,9240,2014,13,124.55516014234875,0,12.765688433465597
2712,3629980350,20141209T000000,753000.0,4,3060,0,0,9,3060,0,2005,0,98029,47.5521,2930,4800,2014,9,246.07843137254903,0,13.531820506782031
2713,2459500070,20141222T000000,278000.0,3,1590,0,0,7,1170,420,1985,0,98058,47.4291,1590,9394,2014,29,174.8427672955975,0,12.535376392672774
2714,5113400364,20150126T000000,650000.0,4,2480,0,0,7,1380,1100,1946,0,98119,47.6445,1440,6000,2015,69,262.0967741935484,0,13.38472764187182
2715,7533800885,20141027T000000,1100000.0,3,2420,0,0,8,1420,1000,1948,0,98115,47.6867,2500,7200,2014,66,454.54545454545456,0,13.9108207377686
2716,629410190,20140619T000000,712000.0,3,3200,0,0,9,3200,0,2004,0,98075,47.5884,3020,6699,2014,10,222.5,0,13.475833190394113
2717,8651431100,20150116T000000,199990.0,3,840,0,0,6,840,0,1969,2014,98042,47.3685,870,5200,2015,46,238.08333333333334,1,12.206022644280132
2718,7960100050,20150415T000000,590000.0,3,1860,0,0,7,1110,750,1915,0,98122,47.6102,1680,3695,2015,100,317.2043010752688,0,13.287877815881902
2719,1842200040,20140701T000000,425000.0,3,1300,0,0,7,1300,0,1964,0,98052,47.6686,1590,9744,2014,50,326.9230769230769,0,12.959844447906553
2720,425200205,20141003T000000,165000.0,3,1020,0,0,6,1020,0,1959,0,98056,47.4971,1320,8892,2014,55,161.76470588235293,0,12.013700752882718
